0.1,0,1.8826683786109082,96243.02857142857
0.1,1,2.0892098570744237,96243.01136363637
0.1,2,2.2302408126603077,96243.01041666667
0.1,3,1.9315145181881934,96243.0
0.1,4,2.086240234118781,96243.0
0.1,5,2.028314330262442,96243.01111111112
0.1,6,2.2951011175073432,96243.06185567011
0.1,7,2.0297155839257637,96243.0
0.1,8,2.731860091422116,96243.0
0.1,9,2.0853027874728784,96243.01123595505
0.1,10,nan,nan
0.1,11,nan,nan
0.1,12,nan,nan
0.1,13,nan,nan
0.1,14,nan,nan
0.1,15,nan,nan
0.1,16,nan,nan
0.1,17,nan,nan
0.1,18,nan,nan
0.1,19,nan,nan
0.1,0,2.0972668610422254,96243.0
0.1,1,1.471482983884912,96243.0
0.1,2,2.257793149357048,96243.02970297029
0.1,3,3.006700838918799,96243.0
0.1,4,2.027440965929889,96243.0
0.1,5,1.9389663602248601,96243.0
0.1,6,1.837897234144933,96243.0
0.1,7,1.7496962616366243,96243.0
0.1,8,2.2848861080814293,96243.01818181819
0.1,9,1.4996384745333824,96243.0
0.1,10,nan,nan
0.1,11,nan,nan
0.1,12,nan,nan
0.1,13,nan,nan
0.1,14,nan,nan
0.1,15,nan,nan
0.1,16,nan,nan
0.1,17,nan,nan
0.1,18,nan,nan
0.1,19,nan,nan
0.1,0,2.3107678366106463,96243.0
0.1,1,2.3789717877759315,96243.01123595505
0.1,2,1.8403585646631226,96243.0
0.1,3,2.3858862827391585,96243.0
0.1,4,2.0229830087867384,96243.0
0.1,5,2.047849442241794,96243.0
0.1,6,2.4573882231325115,96243.0
0.1,7,1.8700551466058337,96243.01111111112
0.1,8,2.46277706718466,96243.02173913043
0.1,9,1.7410286979394372,96243.05555555556
0.1,10,nan,nan
0.1,11,nan,nan
0.1,12,nan,nan
0.1,13,nan,nan
0.1,14,nan,nan
0.1,15,nan,nan
0.1,16,nan,nan
0.1,17,nan,nan
0.1,18,nan,nan
0.1,19,nan,nan
0.1,0,2.1984208884765044,96243.0
0.1,1,2.312471318973903,96243.0
0.1,2,2.202132342684222,96243.00970873787
0.1,3,2.109538652706587,96243.0
0.1,4,1.8543337361322876,96243.01052631579
0.1,5,2.0220324403545042,96243.0
0.1,6,2.2770565998959205,96243.0
0.1,7,1.8404580169023406,96243.0
0.1,8,2.2274859163368848,96243.0
0.1,9,1.9701552282939452,96243.0
0.1,10,nan,nan
0.1,11,nan,nan
0.1,12,nan,nan
0.1,13,nan,nan
0.1,14,nan,nan
0.1,15,nan,nan
0.1,16,nan,nan
0.1,17,nan,nan
0.1,18,nan,nan
0.1,19,nan,nan
0.1,0,1.951810909549683,96243.02752293578
0.1,1,1.346967387972227,96243.0
0.1,2,2.2079652707076463,96243.0
0.1,3,2.9000187284264225,96243.01063829787
0.1,4,2.1396984433973216,96243.0
0.1,5,2.7795543392717716,96243.0
0.1,6,1.4963734752345623,96243.0
0.1,7,1.8106516165890791,96243.0
0.1,8,1.9348531463750438,96243.0
0.1,9,1.8285862243235964,96243.01834862385
0.1,10,nan,nan
0.1,11,nan,nan
0.1,12,nan,nan
0.1,13,nan,nan
0.1,14,nan,nan
0.1,15,nan,nan
0.1,16,nan,nan
0.1,17,nan,nan
0.1,18,nan,nan
0.1,19,nan,nan
0.1,0,2.2998307600510106,96243.0
0.1,1,2.503278778604268,96243.01149425287
0.1,2,2.289308794521062,96243.0
0.1,3,1.9332926175895946,96243.0
0.1,4,1.945781239299439,96243.0
0.1,5,2.1319845757001596,96243.0
0.1,6,1.6250263001139909,96243.0
0.1,7,1.7466014820259579,96243.0
0.1,8,2.2177618974733426,96243.0
0.1,9,2.006039247305221,96243.0
0.1,10,nan,nan
0.1,11,nan,nan
0.1,12,nan,nan
0.1,13,nan,nan
0.1,14,nan,nan
0.1,15,nan,nan
0.1,16,nan,nan
0.1,17,nan,nan
0.1,18,nan,nan
0.1,19,nan,nan
0.1,0,2.0775502866289886,96243.00840336134
0.1,1,2.3483407393120945,96243.0
0.1,2,2.510544108003495,96243.0
0.1,3,2.1945661682506796,96243.01020408163
0.1,4,1.889829846204224,96243.0
0.1,5,1.5357712556442096,96243.0
0.1,6,1.9353572978164628,96243.0
0.1,7,2.5060488396508664,96243.0
0.1,8,2.7161524173701683,96243.0
0.1,9,1.8008337756128094,96243.0
0.1,10,nan,nan
0.1,11,nan,nan
0.1,12,nan,nan
0.1,13,nan,nan
0.1,14,nan,nan
0.1,15,nan,nan
0.1,16,nan,nan
0.1,17,nan,nan
0.1,18,nan,nan
0.1,19,nan,nan
0.1,0,1.7670288117739414,96243.0
0.1,1,2.2090390565991167,96243.00925925926
0.1,2,2.2481960442869515,96243.01030927835
0.1,3,2.132063099676057,96243.01149425287
0.1,4,1.8121450289529093,96243.0
0.1,5,2.5691356987607805,96243.00980392157
0.1,6,1.7068051086977718,96243.0
0.1,7,1.5633811982405221,96243.0
0.1,8,2.0253889091179333,96243.0
0.1,9,2.1824214194812357,96243.0
0.1,10,nan,nan
0.1,11,nan,nan
0.1,12,nan,nan
0.1,13,nan,nan
0.1,14,nan,nan
0.1,15,nan,nan
