0.1,0,2.261604658324863,0.2692307692307692
0.1,1,1.2657497019116717,0.07407407407407407
0.1,2,1.6198948711202281,0.041666666666666664
0.1,3,2.4238914794216724,0.0
0.1,4,2.515294074122613,0.2857142857142857
0.1,5,3.5762695015818866,0.21428571428571427
0.1,6,1.6625234356028582,0.14285714285714285
0.1,7,0.8728347829444899,0.038461538461538464
0.1,8,1.5938422801813885,0.05
0.1,9,1.958719579971734,0.14814814814814814
0.1,10,nan,nan
0.1,11,nan,nan
0.1,12,nan,nan
0.1,13,nan,nan
0.1,14,nan,nan
0.1,15,nan,nan
0.1,16,nan,nan
0.1,17,nan,nan
0.1,18,nan,nan
0.1,19,nan,nan
0.1,0,4.1508282891439965,0.43478260869565216
0.1,1,1.772376298872933,0.09523809523809523
0.1,2,2.309405766122163,0.2692307692307692
0.1,3,3.2654257485825724,0.0
0.1,4,2.6775178589538675,0.16129032258064516
0.1,5,1.8471037493252425,0.20833333333333334
0.1,6,3.408350977387272,0.5428571428571428
0.1,7,1.6787044738878718,0.23076923076923078
0.1,8,2.0651882338807237,0.1111111111111111
0.1,9,1.9136398019110554,0.20833333333333334
0.1,10,nan,nan
0.1,11,nan,nan
0.1,12,nan,nan
0.1,13,nan,nan
0.1,14,nan,nan
0.1,15,nan,nan
0.1,16,nan,nan
0.1,17,nan,nan
0.1,18,nan,nan
0.1,19,nan,nan
0.1,0,2.8196768984875153,0.30434782608695654
0.1,1,2.509250393681514,0.08
0.1,2,2.2217699665127384,0.2857142857142857
0.1,3,1.931013035093591,0.047619047619047616
0.1,4,1.0200011356665981,0.0
0.1,5,0.9668237008789049,0.0625
0.1,6,9.93299932785228,1.7878787878787878
0.1,7,2.8216389901835557,0.3
0.1,8,2.1928211851475985,0.23333333333333334
0.1,9,1.8874647115661984,0.22727272727272727
0.1,10,nan,nan
0.1,11,nan,nan
0.1,12,nan,nan
0.1,13,nan,nan
0.1,14,nan,nan
0.1,15,nan,nan
0.1,16,nan,nan
0.1,17,nan,nan
0.1,18,nan,nan
0.1,19,nan,nan
0.1,0,3.5031315237051954,0.29411764705882354
0.1,1,1.7101632123001806,0.0625
0.1,2,3.2742095459294145,0.18181818181818182
0.1,3,1.3488285957126058,0.0
